店铺id,用户名称,评论,星级,时间
178026170,乖乖跳跳糖,【乖乖小食光�】这是喝的第三家答案茶了，这家位于东部瑞德摩尔爱琴海的对面，店面不是很大，内部装修的也很简单。团购的清新乌龙奶盖，杯子蛮小的，只有平时奶茶店被子的一半大，奶茶的味道一般，奶盖还好，店员也没有让写问题，也没有感受到答案茶的魅力。,30,1.54E+12
178026170,匿名用户,拿回家才发现不给做错了种类，盖子改成这样了，无语。,10,1.54E+12
178026170,NgoKt_T,不好 说好的答案 就一杯红茶 奶盖也没有 还说下次来给 这样也不会来第二次了,10,1.55E+12
178026170,寄雨情飞,就一个人等了好长时间，……………���������������,20,1.55E+12
178026170,豆豆龙DMJ,有位置可以坐，静静坐一会感觉不错~,30,1.54E+12
178026170,匿名用户,味道一言难尽，茉莉花茶有一股酸味儿……估计是放的时间久了…还有，就是因为我们是美团上订的所以就没有答案吗？为啥？怕是个假的答案吧，如果美团上订嫌我们没钱消费低了，那你弄个美团干什么？？？真的很无语，服务态度也冷冰冰的…,10,1.54E+12
178026170,东张西望的猫,服务真的很好。,40,1.54E+12
178026170,xu亦寒,店里环境还可以  奶盖也好喝,40,1.54E+12
178026170,Stt496510594,很好,40,1.54E+12
178026170,Iiq867590973,服务态度很好，奶盖也不错，柠檬草莓�味道不错，物美价廉，很喜欢，还会再来的,40,1.53E+12
178026170,独爱美食的妞妞,第一次喝，要的茉莉的口味，比较清新，应该说还是不错的。但可能是个人口味的问题，感觉不是特别爱喝。大家可以尝试一下。,40,1.53E+12
178026170,EXT208038725,味道还行 性价比很高 下次还来哈！,20,1.53E+12
178026170,sqx898941720,非常好,40,1.53E+12
175271863,南宫燚汐,还不错，性价比很高了，值得推荐。,40,1.55E+12
175271863,pdP604772671,写答案的机器坏了，无语，就是冲着占卜去的,20,1.55E+12
175271863,心里的小心思520,气泡水还可以   巧克力的那个各人感觉很一般,20,1.54E+12
175271863,ArB954426980,位置挺好，就是张掖路头上，但味道就一般般啦，而且…翻来覆去好久，也没看到藏着答案的地方,20,1.54E+12
179629891,aUm982721610,����������������,30,1.55E+12
179629891,跌宕18,服务态度很好但是茶和想象中的不太一样诶，就是冲的茶包觉得还以为有水果呢,30,1.54E+12
179629891,XpW767713255,有趣，但味道一般吧。但是很喜欢那个小店,20,1.54E+12
179629891,甜甜哒康康,美团活动挺划算的，还不错～,40,1.54E+12
177923468,tb_8511003,地址在人民路快到东太康路，叫做一杯使知答案茶，去买过几回也不知道答案)？(那尼)嘿嘿！         团的是西瓜奶盖，是冷饮，现在喝了确实有点凉！服务员很娴熟的做好了，挺大一瓶。打包，拿走，到隔壁的醒屋。         服务态度好！！！,40,1.54E+12
177923468,tb_8511003,中午二点半多我和儿子去中午饭，到了人民路和东太康路的醒屋牛肉饭，买点喝的吧�！         醒屋旁边有个叫一杯便知答案的饮品店，我团的金香红茶奶盖，可以要热饮，天气凉了。服务员熟悉的做好了，我们就去了醒屋。         打开是中杯热的红茶，酸酸甜甜的，挺好的�！,40,1.54E+12
177923468,maR466038966,嗯，还行，便宜挺好的，说要求说我们这的,30,1.55E+12
177923468,nxK456282269,很好喝(✪▽✪),40,1.54E+12
177923468,HZO422631806,满满一大杯，味道还不错，冰冰凉凉很好喝，可以去尝尝哦！,40,1.54E+12
177923468,匿名用户,老板很热情，饮品也不错,40,1.54E+12
177923468,匿名用户,很好。再次还来。。。。。。。。,30,1.54E+12
177923468,悦己WXJ,奶盖很好喝 很浓纯~ 西瓜很好喝~,40,1.54E+12
177923468,yangyaodejia,其实就向北5米，很好找，味道不错，会再来！,40,1.54E+12
177923468,再见。692,新客力减，很便宜买的，特别开心。 图个新鲜来了～,40,1.54E+12
177923468,郑家皮皮虾,挺好，位置很好找,40,1.54E+12
177923468,xlT182524573,口味好，店面卫生干净。服务周到，中中,10,1.53E+12
177923468,OxR557199503,但求是,10,1.53E+12
177923468,lilulu2015,真的很一般般，跟二七万达的比差远了，不会再光顾,30,1.53E+12
177923468,匿名用户,一般 【口味】 【服务】 【服务】 【等位】 【等位】 【等位】 【服务】,20,1.55E+12
185392924,xuxw1225,逛街渴了随手团了一个，百香果多多，口感有茶、百香果汁，很大一杯口味清淡解渴，杯子设计也不错。春节初五去的人不太多。验券也快，环境透明一目了然，卫生也不错，就是忘记问问题了，因为是答案茶。个人感觉原价22不太值。,40,1.55E+12
185392924,我是你的小星星吖,挺大一杯 百香果有点点少 只有不带果肉的黑籽 可能用的百香果果酱吧 茶味挺浓�,40,1.55E+12
185392924,ddn201846578,就那样吧，噱头大，其实没什么，,30,1.56E+12
185392924,童栗,我是美团的，七八块吧。实体店得十几，感觉一杯茶确实不直，美团有优惠,30,1.55E+12
185392924,匿名用户,答案茶没有答案，终于知道为啥没人去了！讲真不好喝，还不如一瓶康师傅好喝,10,1.55E+12
185392924,匿名用户,金桔柠檬特别难喝，口感非常不好,20,1.55E+12
185392924,zmy121996,珍珠难吃，奶茶偏苦，难喝，。。,10,1.55E+12
185392924,王怡雪336,买的百香果，喝着感觉还不错哦！,30,1.55E+12
185392924,匿名用户,不好喝，一点都不值，500毫升，没有二七的好喝,10,1.55E+12
185392924,svM309038589,不好喝， 【等位】 【服务】 【口味】 【环境】 【服务】,10,1.55E+12
185392924,Sar308286765,还可以。位置不好找，美团便宜！！！！！！！！,30,1.55E+12
185392924,匿名用户,不错,40,1.55E+12
185392924,匿名用户,排队人有些多 味道还行 总体还可以,40,1.55E+12
185392924,匿名用户,还不错，服务挺好的，答案茶挺不错的,30,1.55E+12
185392924,匿名用户,还不错，答案茶 挺优惠的，挺好的,30,1.55E+12
185392924,PDZ812962715,不好喝，不值这个价，虽然小哥哥人很好，但还是要把茶做好啊,10,1.55E+12
185392924,周304570776,店员一脸的不耐烦ヽ(‘⌒´メ)ノ,20,1.55E+12
185392924,叶子18,还不错，很好喝，就是味道有点酸,30,1.55E+12
185392924,wsj489371060,第二次喝了，奶盖味道很好，茶的味道也比较浓,30,1.55E+12
185392924,李大飘.,【口味】可以 为什么没答案？ 【服务】挺到位,20,1.55E+12
185392924,华胥梦666,味道一般吧，等了好久，做的好慢,30,1.55E+12
185392924,丽妃大丽妃,太难喝了太难喝了太难喝了简直了,10,1.55E+12
185392924,小黑兔啦啦啦啦,味道还不错 人很多 排很久队 可能是新开的店,30,1.54E+12
185392924,UKK791930055,味道很不错~,40,1.54E+12
185392924,xyw711112324,还行╮(￣▽￣)╭，味道有点怪，喝不惯,30,1.54E+12
185392924,匿名用户,柠檬金桔好多的橘子籽，口味一般吧,20,1.54E+12
185392924,Luv_Juicy,杯口太大 不好拿 晚上天气冷 喝不完要小心捧着 �不好 其他都还可以,30,1.54E+12
185392924,匿名用户,其实准确的说应该是一杯加了一点点糖的白开水，，，很少差评，，这个一定送给你,10,1.54E+12
185392924,匿名用户, #百香果多多# #清新乌龙奶盖#,40,1.54E+12
185392924,NOT343836275,非常差劲，要的茶是热的，给的是凉的！！,10,1.54E+12
185392924,匿名用户,味道非常非常一般，，，很不好喝，，，以后不会再喝答案茶,10,1.54E+12
168925638,匿名用户,真的是一般般 就那样吧 不会回购了,20,1.55E+12
168925638,哇哦WSY,好喝吧，这家店的服务员小姐姐超级好看啊，卖茶叶还行,30,1.55E+12
168925638,SJo755414565,服务还不错，味道一般，和平时喝的差别不大。,40,1.55E+12
168925638,ZWQW20,味道还可以吧 可以写问题 有答案 挺好玩的,30,1.55E+12
168925638,匿名用户,味道一般，性价比不高，过年人好多,20,1.55E+12
168925638,ping721520,还不错 美团是挺划算的 希望多上几款,30,1.55E+12
168925638,匿名用户,没有乳，只有百香果汁,40,1.55E+12
168925638,Xte112230124,很一般，奶盖特别少还是稀释过的,20,1.55E+12
168925638,fengjing529,口感一般，没喝出来有养乐多的味道！,20,1.55E+12
168925638,叶子258258,还行吧，还可以吧，一般般吧，不贵,30,1.55E+12
168925638,roselani,位置在大卫城负一楼，比较好找。奶茶味道香醇，但是甜度对于我来说略甜，建议要半糖的。奶茶中的珍珠也很有嚼劲，糯糯的，挺好啊的，椰果口感我不错。店内制作间和取餐是隔开的，有个监控可以看到制作过程，整体很干净，放心。,40,1.54E+12
168925638,凯茜嘻嘻,味道还不错，就是这答案……是认真的吗,30,1.55E+12
168925638,叶子258258,还不错吧,40,1.55E+12
168925638,fCn214327376,服务挺好的，店铺也很干净，很喜欢，推荐���,40,1.55E+12
168925638,匿名用户,不够香浓 还可以更好,40,1.55E+12
168925638,hanibaobei,答案茶的倾城花酿喝起来有股淡淡的桂花香味，这个季节能喝到桂花味还是很让人欢喜的。喝过一次后还是很期待得到的答案是什么的。随便写了个问题以为得到的回答会很简单，没想到还挺有哲理的。读书很苦却是你看世界的路。很期待下会的答案。,40,1.54E+12
168925638,匿名用户,好奇答案怎么来的，反正我不相信答案。味道可以,30,1.55E+12
168925638,王小二小二王,周六的下午，团了一杯，竟然说没有奶盖了！！！这可是周末，呵呵哒。没有奶盖～！！,20,1.55E+12
168925638,匿名用户,就在同仁堂旁边，要了无糖，还是觉得甜，可见正常糖的得多甜！不过没办法，现在的饮品一家赛一家的甜，coco家更绝，无糖都能甜的脑壳痛，这家无糖算好的了！,40,1.54E+12
168925638,L1yant0n9,看名字以为有奶的，结果是一股茶味，没有一点奶，有点尴尬，不过百香果的味道还是挺浓的,30,1.54E+12
168925638,DfF795835870,很好喝外表也很好看呢,40,1.55E+12
168925638,loach926,超低价，味道还不错，却是乳味不太明显，总体很值,30,1.54E+12
168925638,匿名用户,很不错，好喝，之前就听说过答案奶茶，今天转到了，刚好过来看看,40,1.54E+12
168925638,匿名用户,还可以吧 就是等待有点长，一元拼团的,40,1.54E+12
168925638,水莲山,还行吧，用吸管喝的感觉有点苦。。。。。,30,1.54E+12
168925638,mpr120367774,好喝里面的火龙果加冰喝着挺细腻的易烊千玺也很帅,30,1.54E+12
168925638,不再年少轻狂282,优秀，不虚此行，不错�����,30,1.54E+12
168925638,骄阳Destiny,还可以吧，主要是好玩，奶盖好喝。,30,1.54E+12
168925638,L1yant0n9,口杯上封了层纸很贴心 不会溢出来 奶茶味道感觉都没啥区别,30,1.54E+12
168925638,yangyaodejia,周六日、人多、比较乱、出品也慢，味道还是不错的，要努力做更好。,40,1.54E+12
168925638,匿名用户,想比更喜欢倾城花酿。。。。。。。,30,1.54E+12
168925638,大江江,实在没啥特色，就是炒个热度，也没给问问题,20,1.54E+12
168925638,BpA280045340,答案有点风牛马不相及。。。。。,30,1.54E+12
168925638,Karasss,还不错,40,1.54E+12
168925638,PkA123361192,奶茶很棒，店面环境也好�,40,1.54E+12
168925638,绘卉君,好评！,40,1.54E+12
168925638,fTg498171250,可以好喝优惠 #奶咖大叔#,40,1.54E+12
169368250,hmd236920865,奶盖很好喝。回头客，总去喝，,40,1.55E+12
169368250,匿名用户,答案有时很有趣鸭 没有确定的答案 但却会给你信心鸭 #翠玉茉莉奶盖# #金桔柠檬奶盖#,40,1.55E+12
169368250,小铭记在心,味道好 服务热情  价格贵 环境还行 体验不错！！！！！！！！！,30,1.55E+12
169368250,匿名用户,还行，，，，，，，还行吧，。啦啦啦,30,1.56E+12
169368250,G栗子Dragon,挺好喝的还，老板人很热情，店员也很有耐心，,30,1.54E+12
169368250,yyyyyyxxy,味道还是可以的 喝的时候不建议拿吸管搅 会有很奇怪的味道,30,1.54E+12
169368250,欣宇捣蛋鬼,对于爱喝茶的我， 怎么可能不去看看网红店——答案茶， 在沈阳大春天一楼， 应该是挨着恒隆那边多一点。 这个店在抖音上也是火的， 墙上都是顾客留下来的， 真的是满满一墙。 到店直接验证了， 团购选择了红石榴茉莉茶奶， 和店家要了去冰少糖的， 整体茶涩味里茶比较重， 红石榴的感觉略少。,40,1.53E+12
169368250,四世思事,还行吧，挺好玩的，但是味道一般,30,1.54E+12
169368250,Wde522165862,团购了两杯，两个口味都尝试了一下，柠檬石榴的感觉石榴口味更重一些，青柠的青柠味道超级突出，特别喜欢。上面的奶盖很好喝，也好可爱，答案茶的魅力不止是口味，还包括它的颜值。太可爱啦，以后还会尝试其他口味的，赞赞赞,40,1.54E+12
